requirement_id,user_id,application_domain,tags,novelty,usefulness,clarity
2010,327,Safety,security cameras,5,5,5
2010,327,Safety,security cameras,3,3,3
2012,326,Energy,auto wash,3,2,4
2012,326,Energy,auto wash,5,5,5
2012,326,Energy,auto wash,4,3,5
2013,331,Energy,"dishwasher, energy, savings",2,3,5
2013,331,Energy,"dishwasher, energy, savings",5,4,5
2013,331,Energy,"dishwasher, energy, savings",4,5,4
2014,335,Safety,,1,4,5
2014,335,Safety,,1,5,5
2015,334,Safety,"Fireplace, safety",3,5,5
2015,334,Safety,"Fireplace, safety",5,5,5
2015,334,Safety,"Fireplace, safety",3,5,5
2015,334,Safety,"Fireplace, safety",3,5,5
2016,335,Safety,locks,1,2,5
2016,335,Safety,locks,2,2,3
2016,335,Safety,locks,2,4,5
2017,327,Energy,lawn,2,5,5
2017,327,Energy,lawn,5,5,5
2018,335,Energy,,3,4,4
2018,335,Energy,,4,5,4
2018,335,Energy,,3,5,4
2019,335,Energy,,1,1,3
2019,335,Energy,,1,4,2
2019,335,Energy,,2,3,5
2019,335,Energy,,2,2,1
2020,335,Entertainment,,5,3,1
2020,335,Entertainment,,2,2,2
2020,335,Entertainment,,1,1,1
2021,326,Health,Cleaning,2,5,5
2021,326,Health,Cleaning,5,5,5
2021,326,Health,Cleaning,1,4,4
2022,335,Entertainment,,1,1,5
2022,335,Entertainment,,1,1,2
2022,335,Entertainment,,1,1,1
2024,337,Entertainment,"music, entertainment, noise",5,5,5
2024,337,Entertainment,"music, entertainment, noise",4,4,3
2025,338,Energy,"Energy bill, saving money",1,4,4
2025,338,Energy,"Energy bill, saving money",3,4,3
2025,338,Energy,"Energy bill, saving money",3,5,5
2026,337,Safety,"childcare, intercom, listening, safety",4,5,4
2026,337,Safety,"childcare, intercom, listening, safety",3,4,4
2026,337,Safety,"childcare, intercom, listening, safety",1,5,5
2028,334,Safety,"Security, Doors",4,3,3
2028,334,Safety,"Security, Doors",1,2,4
2028,334,Safety,"Security, Doors",3,5,4
2029,338,Safety,"Locks, safety ",3,5,3
2029,338,Safety,"Locks, safety ",3,4,5
2029,338,Safety,"Locks, safety ",2,3,5
2030,331,Energy,"time, washing machine",2,3,5
2030,331,Energy,"time, washing machine",2,4,4
2030,331,Energy,"time, washing machine",4,4,3
2031,327,Energy,green home,4,4,4
2031,327,Energy,green home,5,5,5
2031,327,Energy,green home,3,5,5
2034,337,Safety,"hot, water, sensor",2,5,5
2034,337,Safety,"hot, water, sensor",4,5,5
2034,337,Safety,"hot, water, sensor",3,3,4
2034,337,Safety,"hot, water, sensor",1,1,2
2035,331,Energy,"dryer, time",2,3,4
2035,331,Energy,"dryer, time",2,5,5
2035,331,Energy,"dryer, time",1,3,4
2036,331,Safety,"alarm, leaks",2,5,2
2036,331,Safety,"alarm, leaks",1,5,4
2038,338,Energy,"energy, appliances",3,5,4
2038,338,Energy,"energy, appliances",3,3,3
2038,338,Energy,"energy, appliances",5,5,5
2040,334,Energy,"Water, Water alert",3,4,4
2040,334,Energy,"Water, Water alert",3,5,4
2040,334,Energy,"Water, Water alert",4,5,5
2041,337,Safety,"food, fridge, health, freshness",2,4,4
2041,337,Safety,"food, fridge, health, freshness",4,4,4
2041,337,Safety,"food, fridge, health, freshness",1,3,4
2042,338,Safety,pets,5,5,5
2042,338,Safety,pets,3,4,4
2044,337,Entertainment,"lighting, sensor, outdoors",4,3,5
2044,337,Entertainment,"lighting, sensor, outdoors",2,4,5
2044,337,Entertainment,"lighting, sensor, outdoors",1,5,5
2045,331,Safety,"baby, alarm, awake",2,4,4
2045,331,Safety,"baby, alarm, awake",1,5,5
2048,334,Safety,"Windows, Security",3,5,5
2048,334,Safety,"Windows, Security",2,5,5
2048,334,Safety,"Windows, Security",3,4,3
2050,326,Health,save money,3,2,5
2050,326,Health,save money,2,1,3
2050,326,Health,save money,5,4,5
2050,326,Health,save money,2,5,4
2051,337,Safety,"keyless, rfid, locks, pets",3,5,5
2051,337,Safety,"keyless, rfid, locks, pets",4,3,4
2051,337,Safety,"keyless, rfid, locks, pets",5,5,5
2052,338,Health,food,3,4,5
2052,338,Health,food,4,4,4
2053,331,Safety,"alarm, window, safety",4,4,4
2053,331,Safety,"alarm, window, safety",1,5,5
2053,331,Safety,"alarm, window, safety",2,2,2
2053,331,Safety,"alarm, window, safety",3,3,3
2054,322,Energy,cooking,3,3,5
2054,322,Energy,cooking,4,4,3
2056,338,Safety,"water, drains",5,3,4
2056,338,Safety,"water, drains",1,1,4
2056,338,Safety,"water, drains",3,2,2
2056,338,Safety,"water, drains",5,5,4
2057,334,Safety,"Home Security, Security Alerts",5,4,4
2057,334,Safety,"Home Security, Security Alerts",2,5,3
2058,322,Entertainment,television,1,2,4
2058,322,Entertainment,television,5,5,5
2060,338,Entertainment,"music, warnings",3,1,3
2060,338,Entertainment,"music, warnings",4,4,3
2060,338,Entertainment,"music, warnings",3,2,2
2062,338,Entertainment,"music, instruments",5,3,5
2062,338,Entertainment,"music, instruments",5,5,5
2062,338,Entertainment,"music, instruments",4,5,4
2063,326,Energy,convenience,2,3,3
2063,326,Energy,convenience,4,5,5
2063,326,Energy,convenience,4,5,5
2065,338,Entertainment,"cooking, recipes",5,5,5
2065,338,Entertainment,"cooking, recipes",5,1,5
2065,338,Entertainment,"cooking, recipes",1,5,4
2066,327,Energy,green,4,4,4
2066,327,Energy,green,3,5,5
2066,327,Energy,green,1,5,4
2067,334,Energy,"Energy, Food",3,4,5
2067,334,Energy,"Energy, Food",3,4,3
2067,334,Energy,"Energy, Food",1,5,5
2068,322,Entertainment,music,4,3,4
2068,322,Entertainment,music,5,1,5
2068,322,Entertainment,music,2,3,4
2069,334,Energy,"Lighting, Electricity",3,5,5
2069,334,Energy,"Lighting, Electricity",4,5,5
2069,334,Energy,"Lighting, Electricity",2,5,4
2070,326,Energy,gardening,5,5,5
2070,326,Energy,gardening,4,4,4
2071,322,Entertainment,television,5,5,5
2071,322,Entertainment,television,3,3,3
2071,322,Entertainment,television,3,3,3
2072,322,Energy,"entertainment, heating",5,3,5
2072,322,Energy,"entertainment, heating",5,5,4
2073,341,Safety,"children, safety",3,4,3
2073,341,Safety,"children, safety",5,5,5
2073,341,Safety,"children, safety",3,3,3
2073,341,Safety,"children, safety",5,5,5
2074,341,Energy,"Refrigerator, Electriciy",3,4,4
2074,341,Energy,"Refrigerator, Electriciy",2,4,2
2074,341,Energy,"Refrigerator, Electriciy",4,4,5
2076,341,Energy,"Water, Energy",2,5,5
2076,341,Energy,"Water, Energy",4,4,5
2077,345,Safety,#pet safety,4,4,4
2077,345,Safety,#pet safety,3,3,4
2077,345,Safety,#pet safety,5,5,5
2079,341,Energy,"draft, energy",4,4,3
2079,341,Energy,"draft, energy",3,3,3
2079,341,Energy,"draft, energy",5,4,4
2080,341,Safety,"phone, emergency",4,5,5
2080,341,Safety,"phone, emergency",4,4,5
2080,341,Safety,"phone, emergency",4,4,4
2081,345,Energy,#time saving #water savings,3,4,5
2081,345,Energy,#time saving #water savings,3,2,5
2083,345,Safety,#fire safety,5,5,5
2083,345,Safety,#fire safety,5,5,5
2084,345,Energy,#vacation savings #smart appliance #energy savings #environmentally friendly,3,5,5
2084,345,Energy,#vacation savings #smart appliance #energy savings #environmentally friendly,4,4,4
2084,345,Energy,#vacation savings #smart appliance #energy savings #environmentally friendly,5,3,5
2086,344,Health,"extermination, critters",1,2,5
2086,344,Health,"extermination, critters",1,5,5
2086,344,Health,"extermination, critters",3,4,4
2087,344,Safety,"crying, health, warning",5,5,5
2088,345,Safety,#theft prevention #parcel protection,5,5,5
2088,345,Safety,#theft prevention #parcel protection,5,5,5
2088,345,Safety,#theft prevention #parcel protection,5,4,4
2089,345,Health,#smart fridge #food saving,5,5,5
2089,345,Health,#smart fridge #food saving,4,4,5
2089,345,Health,#smart fridge #food saving,4,4,5
2089,345,Health,#smart fridge #food saving,5,5,5
2090,344,Entertainment,"connectivity, isp status",3,4,3
2090,344,Entertainment,"connectivity, isp status",1,4,5
2090,344,Entertainment,"connectivity, isp status",1,2,5
2091,345,Health,#smart appliance #time saving,5,5,5
2091,345,Health,#smart appliance #time saving,4,2,3
2091,345,Health,#smart appliance #time saving,5,1,5
2092,346,Energy,EV charge battery,4,4,3
2093,344,Safety,"grand theft auto, car jacking",3,4,5
2093,344,Safety,"grand theft auto, car jacking",2,4,4
2094,345,Health,#smart bathroom #cleaning #shower,5,4,4
2094,345,Health,#smart bathroom #cleaning #shower,4,5,5
2094,345,Health,#smart bathroom #cleaning #shower,5,5,5
2094,345,Health,#smart bathroom #cleaning #shower,5,3,4
2095,346,Energy,appliance energy,4,4,5
2095,346,Energy,appliance energy,2,5,5
2096,344,Health,"waste, odors",5,4,4
2096,344,Health,"waste, odors",3,3,2
2096,344,Health,"waste, odors",1,2,5
2097,345,Entertainment,#smart bath ,5,5,5
2097,345,Entertainment,#smart bath ,4,3,4
2097,345,Entertainment,#smart bath ,5,4,5
2097,345,Entertainment,#smart bath ,4,4,5
2097,345,Entertainment,#smart bath ,4,3,4
2097,345,Entertainment,#smart bath ,4,5,5
2098,346,Safety,Camera,3,3,5
2098,346,Safety,Camera,2,4,4
2098,346,Safety,Camera,5,3,4
2099,344,Safety,"drowning, supervision",5,4,5
2099,344,Safety,"drowning, supervision",3,3,4
2099,344,Safety,"drowning, supervision",3,2,3
2100,346,Energy,smart AC,3,4,4
2100,346,Energy,smart AC,3,5,5
2100,346,Energy,smart AC,4,4,5
2100,346,Energy,smart AC,2,4,5
2100,346,Energy,smart AC,4,3,4
2100,346,Energy,smart AC,1,5,5
2101,342,Health,"food, shopping, groceries",4,4,4
2101,342,Health,"food, shopping, groceries",3,3,3
2101,342,Health,"food, shopping, groceries",4,5,5
2104,342,Safety,"sensor, alarm",1,5,5
2104,342,Safety,"sensor, alarm",3,4,5
2104,342,Safety,"sensor, alarm",5,4,4
2105,346,Energy,,4,5,5
2105,346,Energy,,4,4,4
2105,346,Energy,,4,4,2
2107,346,Energy,smartphone lights,4,4,5
2107,346,Energy,smartphone lights,2,5,4
2108,341,Health,"air, health",5,5,5
2108,341,Health,"air, health",5,5,5
2108,341,Health,"air, health",5,5,5
2109,346,Safety,smart lock,4,4,4
2109,346,Safety,smart lock,3,4,4
2111,344,Safety,"extinguisher types, fire hazzards",5,2,4
2111,344,Safety,"extinguisher types, fire hazzards",4,5,4
2111,344,Safety,"extinguisher types, fire hazzards",4,4,4
2112,341,Safety,"locks, safety",5,5,5
2112,341,Safety,"locks, safety",5,4,4
2112,341,Safety,"locks, safety",3,3,4
2113,346,Energy,automatic shades,3,4,5
2113,346,Energy,automatic shades,2,3,5
2113,346,Energy,automatic shades,3,3,4
2114,342,Health,"animals, pests, robot",5,4,5
2114,342,Health,"animals, pests, robot",5,4,5
2114,342,Health,"animals, pests, robot",1,5,5
2115,346,Safety,cat feeder,5,5,5
2115,346,Safety,cat feeder,2,3,4
2116,346,Safety,,2,5,4
2116,346,Safety,,3,3,5
2116,346,Safety,,5,5,5
2117,342,Safety,"refrigerator, door, lock",1,3,4
2117,342,Safety,"refrigerator, door, lock",3,3,4
2117,342,Safety,"refrigerator, door, lock",5,5,5
2117,342,Safety,"refrigerator, door, lock",3,3,5
2118,342,Safety,"storage, organization",4,4,5
2118,342,Safety,"storage, organization",4,5,4
2118,342,Safety,"storage, organization",3,4,4
2119,342,Energy,"lights, savings",5,5,5
2119,342,Energy,"lights, savings",5,5,5
2120,342,Energy,"heating, thermostat",3,2,4
2120,342,Energy,"heating, thermostat",1,4,4
2120,342,Energy,"heating, thermostat",3,4,5
2122,348,Entertainment,tv kids,1,5,4
2122,348,Entertainment,tv kids,4,3,2
2123,348,Energy,,2,4,4
2123,348,Energy,,2,4,5
2123,348,Energy,,2,5,5
2124,342,Energy,"baking, energy saving",5,5,5
2124,342,Energy,"baking, energy saving",3,2,5
2124,342,Energy,"baking, energy saving",3,4,3
2125,348,Energy,,2,5,5
2125,348,Energy,,2,5,5
2125,348,Energy,,1,2,4
2126,348,Entertainment,,2,3,3
2126,348,Entertainment,,3,3,5
2126,348,Entertainment,,2,2,5
2127,348,Safety,,3,3,5
2127,348,Safety,,4,4,4
2127,348,Safety,,3,4,3
2128,350,Health,"dust, dust mites",4,4,4
2128,350,Health,"dust, dust mites",4,4,4
2129,348,Energy,,1,5,5
2129,348,Energy,,4,3,5
2129,348,Energy,,3,4,4
2130,348,Safety,,4,5,5
2130,348,Safety,,3,5,5
2131,350,Health,"meals, nutrition",5,4,5
2131,350,Health,"meals, nutrition",1,2,2
2131,350,Health,"meals, nutrition",3,2,3
2131,350,Health,"meals, nutrition",1,1,4
2132,350,Safety,"teenager, children",4,4,5
2133,348,Health,,5,4,5
2133,348,Health,,5,4,4
2133,348,Health,,5,5,5
2134,350,Entertainment,"music, playlist",1,3,4
2134,350,Entertainment,"music, playlist",2,4,5
2135,350,Health,"toilet, cleaner",4,4,5
2135,350,Health,"toilet, cleaner",2,3,3
2136,348,Health,,5,5,5
2136,348,Health,,4,4,4
2136,348,Health,,3,2,5
2137,348,Safety,,4,5,5
2137,348,Safety,,3,4,5
2137,348,Safety,,4,4,4
2138,350,Health,"aroma therapy, moods",4,4,5
2138,350,Health,"aroma therapy, moods",2,2,2
2138,350,Health,"aroma therapy, moods",5,3,1
2139,350,Health,"window, cleaning",3,4,4
2139,350,Health,"window, cleaning",4,4,4
2139,350,Health,"window, cleaning",4,5,4
2140,349,Safety,"security, safety ",5,5,5
2140,349,Safety,"security, safety ",5,5,3
2140,349,Safety,"security, safety ",4,2,4
2141,350,Energy,"automobile, weather",3,5,5
2141,350,Energy,"automobile, weather",1,4,5
2142,350,Entertainment,"clothes, weather",4,3,5
2142,350,Entertainment,"clothes, weather",4,5,5
2142,350,Entertainment,"clothes, weather",4,4,4
2143,350,Entertainment,"husband, holidays, birthdays",4,3,4
2143,350,Entertainment,"husband, holidays, birthdays",5,2,5
2143,350,Entertainment,"husband, holidays, birthdays",2,2,4
2146,349,Safety,"pet, monitor ",3,3,4
2146,349,Safety,"pet, monitor ",5,5,5
2147,349,Safety,water usage,5,4,5
2147,349,Safety,water usage,5,5,5
2147,349,Safety,water usage,1,5,5
2148,349,Entertainment,content,2,2,4
2148,349,Entertainment,content,4,2,3
2148,349,Entertainment,content,1,5,4
2149,349,Entertainment,"social, chat",1,1,1
2149,349,Entertainment,"social, chat",1,1,1
2152,349,Safety,remote,3,3,3
2152,349,Safety,remote,4,4,5
2152,349,Safety,remote,2,3,5
2155,353,Entertainment,"entertainment, television, cable, internet",3,2,2
2155,353,Entertainment,"entertainment, television, cable, internet",2,4,5
2155,353,Entertainment,"entertainment, television, cable, internet",4,4,4
2156,353,Safety,safety,2,4,5
2156,353,Safety,safety,3,2,2
2157,353,Energy,"heat, a/c, humidity",5,5,5
2157,353,Energy,"heat, a/c, humidity",4,4,3
2157,353,Energy,"heat, a/c, humidity",3,4,3
2158,353,Energy,"energy, light, curtains, privacy",2,5,4
2160,353,Safety,"safety, kids, fence",3,4,4
2160,353,Safety,"safety, kids, fence",5,5,5
2160,353,Safety,"safety, kids, fence",2,5,5
2162,353,Energy,"a/c, heater, appliances, maintenance",3,4,4
2162,353,Energy,"a/c, heater, appliances, maintenance",4,4,3
2162,353,Energy,"a/c, heater, appliances, maintenance",5,5,5
2164,353,Safety,"decorations, safety, electric",2,2,2
2164,353,Safety,"decorations, safety, electric",4,4,3
2164,353,Safety,"decorations, safety, electric",3,5,3
2170,356,Energy,"Energy saving, comfort",4,4,4
2170,356,Energy,"Energy saving, comfort",1,1,1
2170,356,Energy,"Energy saving, comfort",4,4,4
2171,356,Energy,"pets, comfort, themostat",2,1,4
2171,356,Energy,"pets, comfort, themostat",3,2,5
2171,356,Energy,"pets, comfort, themostat",3,4,5
2171,356,Energy,"pets, comfort, themostat",4,4,5
2171,356,Energy,"pets, comfort, themostat",4,4,4
2171,356,Energy,"pets, comfort, themostat",4,5,4
2172,356,Safety,security ,4,4,4
2172,356,Safety,security ,5,3,4
2173,356,Safety,Security,3,3,5
2173,356,Safety,Security,1,5,3
2173,356,Safety,Security,4,4,5
2174,356,Energy,Cooking,5,5,5
2174,356,Energy,Cooking,4,3,4
2174,356,Energy,Cooking,1,5,4
2175,356,Entertainment,entertainment ,4,3,3
2175,356,Entertainment,entertainment ,3,4,5
2175,356,Entertainment,entertainment ,2,5,5
2176,356,Safety,intruder detection,2,4,4
2176,356,Safety,intruder detection,4,4,4
2176,356,Safety,intruder detection,2,5,4
2177,356,Safety,pest control,2,2,4
2177,356,Safety,pest control,1,5,5
2177,356,Safety,pest control,2,4,3
2180,359,Safety,"security, alarm",4,4,4
2180,359,Safety,"security, alarm",2,4,2
2180,359,Safety,"security, alarm",4,4,4
2184,363,Safety,video,4,5,5
2184,363,Safety,video,3,3,3
2186,363,Safety,cat,5,4,5
2186,363,Safety,cat,4,2,4
2186,363,Safety,cat,3,3,5
2187,359,Health,"shower, hygiene, cleaning",5,5,5
2187,359,Health,"shower, hygiene, cleaning",5,5,5
2187,359,Health,"shower, hygiene, cleaning",4,4,5
2188,359,Energy,"cooling, heating",5,4,5
2193,359,Entertainment,"TV, shows",5,5,5
2193,359,Entertainment,"TV, shows",4,3,4
2193,359,Entertainment,"TV, shows",3,2,2
2194,363,Safety,locks,2,3,5
2194,363,Safety,locks,4,5,4
2194,363,Safety,locks,2,4,5
2198,366,Health,"Health, Hygiene ",5,5,5
2198,366,Health,"Health, Hygiene ",3,4,4
2199,363,Health,"health, children",4,4,5
2199,363,Health,"health, children",5,5,5
2200,359,Entertainment,"fireplace, relaxing",1,5,5
2200,359,Entertainment,"fireplace, relaxing",2,2,5
2202,359,Safety,"car, theft",3,4,5
2202,359,Safety,"car, theft",3,4,5
2204,364,Safety,"child, entry, safety",4,4,5
2204,364,Safety,"child, entry, safety",3,4,4
2204,364,Safety,"child, entry, safety",3,3,5
2207,364,Entertainment,teenager; colorful; creative,4,3,4
2207,364,Entertainment,teenager; colorful; creative,3,4,4
2207,364,Entertainment,teenager; colorful; creative,5,4,5
2208,370,Energy,"lock, doors, accessibility, ",5,3,5
2208,370,Energy,"lock, doors, accessibility, ",5,5,5
2208,370,Energy,"lock, doors, accessibility, ",4,4,4
2208,370,Energy,"lock, doors, accessibility, ",4,5,5
2209,364,Health,"warmth, floors",4,5,5
2211,364,Safety,"pool, alert, outside",5,5,5
2211,364,Safety,"pool, alert, outside",3,5,4
2212,370,Energy,"Energy, accessibility",5,5,5
2212,370,Energy,"Energy, accessibility",4,4,5
2212,370,Energy,"Energy, accessibility",5,3,3
2213,364,Energy,"Christmas, lights, energy",5,5,5
2213,364,Energy,"Christmas, lights, energy",2,2,2
2213,364,Energy,"Christmas, lights, energy",2,4,5
2215,365,Entertainment,gaming,2,3,4
2215,365,Entertainment,gaming,5,5,5
2216,373,Safety,"oven, stove, fire, safety",4,4,5
2216,373,Safety,"oven, stove, fire, safety",4,3,5
2216,373,Safety,"oven, stove, fire, safety",5,5,5
2217,364,Entertainment,"screen time, wi-fi",2,4,4
2217,364,Entertainment,"screen time, wi-fi",1,4,5
2217,364,Entertainment,"screen time, wi-fi",5,5,5
2218,370,Health,"Health, energy ",5,5,5
2218,370,Health,"Health, energy ",5,4,5
2218,370,Health,"Health, energy ",5,5,5
2219,373,Energy,"energy, electricity",4,5,5
2219,373,Energy,"energy, electricity",3,3,4
2219,373,Energy,"energy, electricity",1,4,4
2220,372,Energy,phantom drain,3,3,3
2220,372,Energy,phantom drain,5,5,5
2220,372,Energy,phantom drain,3,5,5
2221,365,Health,"Bathroom,Hygiene",5,5,5
2223,373,Safety,"safety, garage door",4,4,5
2223,373,Safety,"safety, garage door",4,4,4
2224,364,Safety,"appliance, fire, safety",4,4,4
2224,364,Safety,"appliance, fire, safety",4,5,5
2224,364,Safety,"appliance, fire, safety",2,5,4
2225,370,Energy,Energy,3,3,5
2225,370,Energy,Energy,5,5,5
2225,370,Energy,Energy,4,4,5
2225,370,Energy,Energy,5,4,3
2226,365,Health,"Kitchen,Food",5,5,5
2226,365,Health,"Kitchen,Food",5,5,5
2226,365,Health,"Kitchen,Food",2,4,5
2227,364,Energy,"alert, energy",1,2,4
2227,364,Energy,"alert, energy",1,5,5
2227,364,Energy,"alert, energy",2,4,3
2228,373,Safety,"garage door, voice commands, safety",3,5,5
2228,373,Safety,"garage door, voice commands, safety",4,1,5
2229,374,Energy,"weather, temperature, heating, air conditioning",3,5,5
2229,374,Energy,"weather, temperature, heating, air conditioning",5,5,5
2230,373,Safety,"children, safety",5,5,5
2230,373,Safety,"children, safety",1,5,5
2230,373,Safety,"children, safety",4,4,5
2231,372,Entertainment,SMS messaging,3,4,5
2231,372,Entertainment,SMS messaging,5,4,5
2232,374,Safety,"child, stairs, safety",2,2,4
2232,374,Safety,"child, stairs, safety",3,5,3
2232,374,Safety,"child, stairs, safety",3,3,4
2233,364,Health,"blue light, electronics, sleep",5,4,4
2233,364,Health,"blue light, electronics, sleep",3,2,4
2233,364,Health,"blue light, electronics, sleep",2,4,3
2234,373,Entertainment,"children, video games",3,3,4
2234,373,Entertainment,"children, video games",5,5,5
2235,366,Energy,"Energy, Heating, Cooling",4,4,3
2235,366,Energy,"Energy, Heating, Cooling",4,3,4
2235,366,Energy,"Energy, Heating, Cooling",5,5,5
2236,364,Safety,"alert, safety, identify",4,5,5
2236,364,Safety,"alert, safety, identify",4,4,4
2236,364,Safety,"alert, safety, identify",5,5,5
2237,374,Safety,"pets, dogs, animals",3,3,3
2237,374,Safety,"pets, dogs, animals",2,4,5
